CPF;CLIT;IDADE_CLIENTE;ESCOLARIDADE;ESTADO_CIVIL;OCUPACAO;TIPO_RESIDENCIA;POSSUI_VEICULO;PORTABILIDADE;QT_DEPENDENTES;RENDA_BRUTA;RENDA_LIQUIDA;TEMPO_RELAC;COMP_RENDA
70069441712;1153;30;POS;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;2;9011.68;6957.92;18;0.38341360896247473
87582951428;1154;46;FUNDAM;DIVORCIADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;3;1797.15;1504.01;20;0.42439398760509445
73082042062;1155;38;SUPERIOR;CASADO;EMPRESARIO;PROPRIA;NAO;NAO;3;10719.75;8484.79;14;0.29455941966541677
88067028452;1156;36;FUNDAM;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;3;3043.59;2340.13;26;0.35836766309509743
11183518733;1157;53;SUPERIOR;DIVORCIADO;ASSALARIADO;FINANCIADA;SIM;NAO;0;24774.36;20731.84;71;0.1776415192336454
49278716757;1158;35;SUPERIOR;SOLTEIRO;EMPRESARIO;FINANCIADA;SIM;NAO;0;4020.23;3095.49;13;0.5164662731471448
76496776332;1159;41;FUNDAM;SOLTEIRO;AUTONOMO;FINANCIADA;NAO;NAO;1;2093.55;1654.08;20;0.8162990671711462
45841717898;1160;28;POS;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;1;41749.24;32849.83;77;0.045458276216335795
80021997419;1161;29;FUNDAM;DIVORCIADO;AUTONOMO;PROPRIA;SIM;SIM;0;3951.82;3040.6;40;0.519171223555696
10968134378;1162;21;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;12327.41;9658.28;68;0.03326455803355914
41596056774;1163;51;POS;CASADO;APOSENTADO;ALUGADA;SIM;SIM;1;24962.35;20587.27;30;0.35411500811403107
56992472296;1164;46;MEDIO;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;1;2771.61;2315.81;22;0.49839824379011105
57362590371;1165;44;MEDIO;SOLTEIRO;AUTONOMO;ALUGADA;SIM;NAO;1;16659.12;13476.47;84;0.06618850396468105
35594362658;1166;37;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;0;6008.4;4640.16;16;0.45117129160647934
94727194511;1167;25;MEDIO;SOLTEIRO;EMPRESARIO;PROPRIA;SIM;NAO;2;3367.0;2636.0;26;0.5430821015842275
47455967433;1168;52;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;2;5815.75;4521.76;31;0.4109978700254733
86761369313;1169;56;SUPERIOR;CASADO;AUTONOMO;PROPRIA;NAO;NAO;2;23600.02;18193.16;52;0.055535902872868935
70382846049;1170;42;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;0;13793.37;11312.26;64;0.16116053263620386
61859260385;1171;27;FUNDAM;CASADO;SERVIDOR PUBLICO;CEDIDA;SIM;NAO;2;3682.47;3031.77;63;0.23905926094986402
67252760292;1172;23;FUNDAM;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;SIM;0;1412.0;1178.45;7;0.7509622080826208
55122957154;1173;54;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;SIM;0;4684.83;3755.21;24;0.3620381196699202
49457135048;1174;49;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;14647.75;12024.44;69;0.1758287699849
30022261838;1175;43;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;NAO;SIM;0;11561.52;9284.81;21;0.2692977003251834
58293176376;1176;37;MEDIO;VIUVO;ASSALARIADO;FINANCIADA;NAO;SIM;0;2614.98;2108.65;19;0.4170366642736192
35670847155;1177;18;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;1;6186.74;5122.25;20;0.3939918777651907
83739869084;1178;44;MEDIO;CASADO;APOSENTADO;ALUGADA;NAO;NAO;1;13609.28;11213.96;145;0.04281525480602202
60999554447;1179;30;SUPERIOR;CASADO;AUTONOMO;FINANCIADA;NAO;SIM;2;6400.45;5205.84;13;0.5554741928975673
75945155562;1180;36;MEDIO;CASADO;EMPRESARIO;PROPRIA;SIM;NAO;0;4907.53;3837.11;40;0.05603921464146994
66611671111;1181;18;FUNDAM;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;0;1412.0;1093.98;3;0.7906545429976582
59559970920;1182;50;POS;CASADO;EMPRESARIO;ALUGADA;NAO;NAO;0;27266.24;22257.52;58;0.05670649111368113
68956587732;1183;28;MEDIO;SOLTEIRO;APOSENTADO;PROPRIA;SIM;SIM;0;6662.75;5397.44;44;0.41639314925520965
44314381465;1184;31;FUNDAM;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;SIM;4;1412.0;1099.51;11;0.6257069213661755
89427598546;1185;55;MEDIO;SOLTEIRO;APOSENTADO;PROPRIA;SIM;SIM;0;15012.32;11614.55;116;0.08943091675285844
67540259458;1186;28;MEDIO;DIVORCIADO;ASSALARIADO;FINANCIADA;NAO;NAO;0;2789.05;2122.53;14;0.6942970510025417
93365615774;1187;36;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;2447.83;1944.99;8;0.48630096271255435
48142333912;1188;39;MEDIO;VIUVO;APOSENTADO;ALUGADA;SIM;NAO;0;17548.48;13491.08;100;0.13393549234277186
70134142695;1189;56;POS;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;0;23515.32;18697.73;31;0.21010613283721902
36536590674;1190;39;MEDIO;CASADO;ASSALARIADO;CEDIDA;NAO;NAO;0;2710.35;2124.64;19;0.45736172391684254
46841334346;1191;63;POS;DIVORCIADO;ASSALARIADO;ALUGADA;SIM;SIM;2;42297.48;35270.86;63;0.20718929511597245
99543090119;1192;45;POS;CASADO;APOSENTADO;PROPRIA;SIM;NAO;0;15611.48;13029.39;41;0.2560746391518727
17739360770;1193;26;POS;CASADO;EMPRESARIO;PROPRIA;NAO;NAO;0;28694.38;22752.63;45;0.086215168989438
54920268538;1194;18;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;ALUGADA;NAO;SIM;0;4539.43;3499.83;56;0.2455859230168931
78942046313;1195;50;SUPERIOR;SOLTEIRO;EMPRESARIO;PROPRIA;SIM;NAO;1;27529.02;21212.17;91;0.061610999492085476
19684976350;1196;32;MEDIO;CASADO;ASSALARIADO;CEDIDA;NAO;NAO;1;2386.07;1907.07;6;0.7341261656326102
12162165569;1197;18;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;0;1818.25;1400.31;4;0.904553446840253
25349723929;1198;37;FUNDAM;SOLTEIRO;APOSENTADO;FINANCIADA;NAO;SIM;1;1412.0;1124.16;1;0.8766094758550743
58139046495;1199;38;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;0;4102.11;3342.23;22;0.62633640213951
67458575637;1200;43;SUPERIOR;DIVORCIADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;2;35021.48;29220.72;64;0.10002392496732201
31494769846;1201;33;MEDIO;DIVORCIADO;ASSALARIADO;ALUGADA;NAO;SIM;0;2882.06;2366.61;1;0.3877244663130808
34158337824;1202;56;POS;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;1;40494.99;31791.79;78;0.13818516195985034
23556121680;1203;62;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;1;22212.15;17797.66;76;0.14230281977350626
93445512290;1204;53;SUPERIOR;CASADO;AUTONOMO;PROPRIA;SIM;NAO;2;17035.72;13074.07;29;0.2503429681088407
90818895484;1205;59;FUNDAM;CASADO;ASSALARIADO;FINANCIADA;SIM;NAO;0;4822.68;3781.29;46;0.3165363669802427
89998480436;1206;38;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;2;3671.36;3016.44;2;0.4953377002234469
82993168476;1207;39;MEDIO;CASADO;SERVIDOR PUBLICO;ALUGADA;NAO;NAO;0;3609.83;2915.9;19;0.49810977028877335
97457879219;1208;31;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;1;8603.53;7094.09;46;0.1068944128992031
15077129255;1209;40;POS;DIVORCIADO;EMPRESARIO;PROPRIA;SIM;SIM;1;26039.8;19953.13;23;0.20980536344269657
81120274997;1210;34;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;SIM;0;1806.45;1421.82;5;0.7454674327929798
33543828980;1211;24;MEDIO;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;1;8451.68;6792.31;63;0.2245823464731307
92182289625;1212;31;FUNDAM;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;5264.61;4386.84;27;0.3972110037346972
33055080879;1213;53;MEDIO;SOLTEIRO;EMPRESARIO;PROPRIA;NAO;NAO;1;17785.65;14015.88;82;0.10786969395490323
88482065349;1214;33;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;SIM;1;3253.42;2597.68;23;0.674659187242717
36977152686;1215;41;MEDIO;CASADO;APOSENTADO;PROPRIA;SIM;SIM;0;3356.9;2659.78;27;0.6475778167994805
76215911195;1216;37;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;1;5496.83;4454.37;75;0.23183397730970653
72815788973;1217;30;POS;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;SIM;0;39987.56;31082.89;53;0.08279201165860214
42949545596;1218;18;MEDIO;SOLTEIRO;EMPRESARIO;ALUGADA;NAO;NAO;0;2644.05;2061.8;38;0.5885371607967711
89155563112;1219;43;MEDIO;SOLTEIRO;ASSALARIADO;ALUGADA;SIM;NAO;0;6210.83;4839.51;6;0.30231360045562616
81063454242;1220;41;SUPERIOR;DIVORCIADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;4;17205.79;14109.12;70;0.10066080772212739
47014513431;1221;40;FUNDAM;CASADO;AUTONOMO;PROPRIA;SIM;NAO;3;1412.0;1107.32;5;0.98
13313520035;1222;40;SUPERIOR;CASADO;APOSENTADO;PROPRIA;SIM;SIM;0;22618.06;18077.87;105;0.14239959576175623
14062145616;1223;25;MEDIO;CASADO;AUTONOMO;PROPRIA;NAO;NAO;0;9118.96;7614.24;44;0.16718507182931142
14123856481;1224;45;POS;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;1;5644.36;4297.33;4;0.8861060612784701
68220971881;1225;50;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;1;7868.7;6310.54;67;0.19160449037849184
83674514514;1226;31;MEDIO;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;1;5470.27;4186.03;28;0.233394123006401
69121136943;1227;68;MEDIO;DIVORCIADO;APOSENTADO;PROPRIA;SIM;NAO;4;11268.55;8796.78;87;0.23179924073047417
66991731695;1228;38;SUPERIOR;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;SIM;3;14639.66;11507.42;49;0.161107629179021
80671699491;1229;37;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;SIM;1;1412.0;1181.29;2;0.8692060665555797
53950336894;1230;37;MEDIO;SOLTEIRO;AUTONOMO;PROPRIA;NAO;SIM;0;8998.12;6973.22;58;0.15340803082845983
96059830095;1231;36;POS;CASADO;ASSALARIADO;ALUGADA;NAO;NAO;1;6650.65;5506.98;6;0.7539228944527328
32214477079;1232;40;SUPERIOR;DIVORCIADO;ASSALARIADO;ALUGADA;NAO;NAO;2;19907.62;16276.87;43;0.16458088787961114
78065735716;1233;47;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;1;8044.37;6472.55;63;0.16450115485734115
23941914260;1234;43;MEDIO;CASADO;EMPRESARIO;PROPRIA;SIM;NAO;0;11672.54;9196.04;68;0.10413593912034565
95046688722;1235;19;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;1;11024.74;8971.01;19;0.3474016784308205
32850932467;1236;52;MEDIO;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;1;8367.45;6533.2;60;0.1377762133201549
50541430224;1237;18;FUNDAM;SOLTEIRO;AUTONOMO;ALUGADA;NAO;NAO;4;1769.44;1368.39;9;0.5429932024859677
78440269340;1238;37;MEDIO;CASADO;APOSENTADO;ALUGADA;SIM;NAO;0;6652.56;5440.76;22;0.22741887538773514
97845351250;1239;31;MEDIO;CASADO;ASSALARIADO;ALUGADA;NAO;NAO;0;2284.67;1772.19;1;0.98
30837319519;1240;67;MEDIO;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;1;11196.59;9164.11;31;0.1470637062181825
87647176635;1241;40;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;4789.17;3808.02;8;0.5725438771941581
34869612829;1242;18;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;2;5078.78;4148.02;6;0.5547751470503046
42855124261;1243;34;POS;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;2;9060.98;7410.79;1;0.3766570896791348
31471746189;1244;18;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;0;2528.87;2099.03;4;0.6664647423401449
22850250968;1245;28;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;0;3104.19;2495.75;37;0.5959840964999458
61592931966;1246;48;SUPERIOR;DIVORCIADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;3;9198.46;7150.52;51;0.339820807108081
59699328744;1247;52;SUPERIOR;CASADO;EMPRESARIO;PROPRIA;SIM;NAO;2;26817.67;21501.4;94;0.10296382539607751
77446352330;1248;32;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;0;30243.61;23195.25;65;0.17199699355420295
71225427422;1249;22;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;1;2269.03;1787.19;14;0.5715907487233389
40936169842;1250;43;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;0;5908.58;4600.13;8;0.3963760129300847
74893660353;1251;41;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;4;5810.05;4480.25;17;0.45616704447041456
28559213753;1252;27;MEDIO;DIVORCIADO;ASSALARIADO;ALUGADA;SIM;NAO;3;3623.61;2804.46;30;0.12750038101902486
93564399868;1253;44;SUPERIOR;SOLTEIRO;ASSALARIADO;ALUGADA;SIM;NAO;1;23893.77;20029.7;139;0.1051486276369464
71197827341;1254;47;POS;CASADO;APOSENTADO;PROPRIA;SIM;NAO;3;37341.07;31277.42;75;0.08912865469901324
75240444678;1255;28;FUNDAM;VIUVO;ASSALARIADO;FINANCIADA;SIM;NAO;2;3099.25;2539.01;4;0.4856157553731014
58958967535;1256;44;POS;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;26382.72;21800.05;21;0.2078263581553867
66082260132;1257;39;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;2;17817.91;14153.77;82;0.27029105418508886
33531929312;1258;25;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;9028.11;7409.79;46;0.24750330903068224
59458324855;1259;48;SUPERIOR;DIVORCIADO;ASSALARIADO;CEDIDA;SIM;SIM;0;27835.31;23369.9;81;0.16079605910723002
46426694547;1260;39;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;0;6624.84;5246.83;49;0.25855321632791306
12755291271;1261;41;SUPERIOR;CASADO;AUTONOMO;FINANCIADA;SIM;SIM;0;15157.25;11857.46;58;0.09277606184883809
60888426744;1262;45;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;2;2900.65;2396.3;31;0.4004232793512502
82179631234;1263;47;MEDIO;CASADO;SERVIDOR PUBLICO;FINANCIADA;SIM;SIM;3;12501.98;9848.59;51;0.1820576052547782
61057837028;1264;25;MEDIO;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;SIM;0;5464.04;4249.08;28;0.48786661739199116
27824019587;1265;31;SUPERIOR;CASADO;ASSALARIADO;FINANCIADA;NAO;NAO;2;23089.18;18012.89;125;0.041936958243542
12486782232;1266;38;SUPERIOR;DIVORCIADO;APOSENTADO;PROPRIA;SIM;NAO;1;26286.63;21903.95;64;0.11297914799450595
82218092625;1267;38;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;0;16118.96;12730.49;31;0.15055085152682085
96357840619;1268;36;FUNDAM;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;4211.6;3468.75;42;0.32011135438734273
55553847771;1269;31;SUPERIOR;SOLTEIRO;AUTONOMO;PROPRIA;SIM;NAO;1;10543.59;8398.06;43;0.2965504954713471
91238028573;1270;47;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;20626.21;16554.3;52;0.22153753117435687
78376385360;1271;18;FUNDAM;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;1;1860.42;1444.92;20;0.34940641592224286
41876391529;1272;30;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;SIM;2;1690.42;1383.07;14;0.6344601937289714
64377315147;1273;42;MEDIO;SOLTEIRO;ASSALARIADO;ALUGADA;SIM;SIM;0;2682.62;2075.66;19;0.4388532099254283
88125158292;1274;71;MEDIO;CASADO;APOSENTADO;PROPRIA;SIM;NAO;0;22133.15;17798.81;95;0.09668667490184235
29936323384;1275;39;SUPERIOR;CASADO;ASSALARIADO;FINANCIADA;SIM;NAO;1;9913.03;8065.62;58;0.3370313353630553
98027059864;1276;59;MEDIO;CASADO;ASSALARIADO;FINANCIADA;SIM;NAO;0;13986.59;11566.3;71;0.12096960967511756
56051089176;1277;42;SUPERIOR;DIVORCIADO;AUTONOMO;PROPRIA;SIM;NAO;0;15567.33;13027.67;55;0.1914863419075093
10567724366;1278;25;FUNDAM;CASADO;AUTONOMO;ALUGADA;SIM;NAO;0;1412.0;1121.2;7;0.8759075925189995
16184482474;1279;47;SUPERIOR;CASADO;EMPRESARIO;PROPRIA;SIM;NAO;0;24704.65;18896.01;79;0.17160944091094857
24535021289;1280;43;MEDIO;CASADO;SERVIDOR PUBLICO;CEDIDA;SIM;NAO;0;4684.94;3705.17;26;0.4050367355788845
52175788135;1281;43;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;1;3508.97;2754.04;51;0.42943916439707397
68187810134;1282;59;MEDIO;CASADO;EMPRESARIO;ALUGADA;SIM;NAO;0;2249.6;1884.93;14;0.32747229926572397
86155034970;1283;30;MEDIO;CASADO;EMPRESARIO;ALUGADA;SIM;SIM;0;6504.25;5017.73;60;0.36601649663721125
77910851330;1284;57;POS;CASADO;ASSALARIADO;ALUGADA;NAO;NAO;1;37134.6;30531.94;48;0.14160822651396524
95340023951;1285;51;SUPERIOR;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;3;17911.57;14117.45;32;0.09927354264018903
22379276955;1286;18;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;0;8054.62;6295.06;35;0.3912499743178021
68144683788;1287;53;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;2;16911.66;13505.17;86;0.02087035261988958
15973266663;1288;48;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;17954.73;14721.6;39;0.24276810087342465
94635415845;1289;55;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;2;30534.11;24462.48;24;0.0762593773755362
15792420616;1290;35;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;NAO;NAO;4;28358.35;21687.27;39;0.13828400756315692
91940670423;1291;43;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;NAO;NAO;0;17861.24;13757.26;54;0.20603632351573287
81350735780;1292;62;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;3;29326.9;22710.09;86;0.0899918484217802
21947239049;1293;32;SUPERIOR;SOLTEIRO;ASSALARIADO;ALUGADA;SIM;SIM;1;10977.37;8975.23;11;0.24285613717348759
78925345124;1294;40;MEDIO;CASADO;ASSALARIADO;ALUGADA;NAO;SIM;1;4060.9;3366.38;26;0.37865956157317665
46282623798;1295;46;SUPERIOR;DIVORCIADO;APOSENTADO;ALUGADA;SIM;NAO;2;6224.23;5212.72;14;0.5584145882455034
85660738235;1296;51;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;3;18746.73;15401.65;40;0.2622662009250183
24554889985;1297;37;POS;SOLTEIRO;AUTONOMO;FINANCIADA;NAO;NAO;3;39558.33;32791.93;82;0.1372174745444631
68885167072;1298;44;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;1;20410.88;16419.4;101;0.08823256402294079
96028648677;1299;47;SUPERIOR;CASADO;ASSALARIADO;FINANCIADA;SIM;NAO;1;9431.25;7844.96;22;0.3918741274073027
41887711360;1300;48;FUNDAM;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;1;3653.4;2992.69;11;0.4209432237531291
71218221277;1301;36;SUPERIOR;SOLTEIRO;ASSALARIADO;FINANCIADA;SIM;NAO;1;30181.3;23917.04;108;0.04107106105075782
59492947571;1302;37;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;SIM;1;3398.12;2723.36;8;0.7731851985725092
77170289092;1303;47;POS;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;2;39753.99;30441.46;96;0.08023008134376292
64581437853;1304;30;SUPERIOR;SOLTEIRO;SERVIDOR PUBLICO;FINANCIADA;NAO;NAO;2;9177.7;6999.91;44;0.45084206132192733
53420577965;1305;29;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;1;5728.83;4630.74;14;0.3307761564561822
59698629918;1306;18;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;SIM;0;1736.58;1432.04;5;0.6360055487215232
47511385067;1307;44;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;1;3055.34;2435.11;27;0.4667038167269992
85716233143;1308;30;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;FINANCIADA;SIM;NAO;1;2920.82;2265.45;2;0.3072381949230836
54877174732;1309;37;SUPERIOR;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;0;17446.62;13870.32;43;0.2956846926004201
51590547931;1310;43;MEDIO;CASADO;ASSALARIADO;FINANCIADA;SIM;NAO;0;1712.33;1339.04;21;0.5790396100739359
96831279138;1311;49;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;0;23998.4;20141.84;73;0.11589301735043438
75247232846;1312;32;FUNDAM;VIUVO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;1;1412.0;1159.42;4;0.7729981394957262
78152822551;1313;52;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;5646.31;4488.21;14;0.3701559010384082
20326147383;1314;40;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;3486.17;2735.38;25;0.1875184365639881
76617946151;1315;38;FUNDAM;VIUVO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;2;5217.75;3995.05;43;0.3165179680308956
89340776660;1316;37;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;1;6881.49;5335.65;18;0.18510360842919432
80741651784;1317;24;POS;CASADO;EMPRESARIO;PROPRIA;SIM;NAO;0;15820.34;13050.5;27;0.29635371057480603
10258676434;1318;18;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;3;3045.69;2452.47;28;0.4421697570180387
96980435585;1319;62;SUPERIOR;DIVORCIADO;APOSENTADO;PROPRIA;SIM;NAO;2;27042.65;20579.55;108;0.09194910745327578
98933239222;1320;26;MEDIO;CASADO;ASSALARIADO;CEDIDA;NAO;SIM;2;16086.05;13489.71;82;0.10117022844999436
69375459415;1321;31;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;SIM;1;10464.74;8372.25;44;0.15790134514308818
39475268783;1322;44;SUPERIOR;CASADO;SERVIDOR PUBLICO;FINANCIADA;SIM;SIM;1;30521.26;24779.5;82;0.10246166881865336
22225351031;1323;18;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;FINANCIADA;SIM;NAO;1;2674.88;2220.15;19;0.6688858903518264
70871817974;1324;42;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;15697.82;11984.42;69;0.2119193112614623
65433233752;1325;33;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;3;1541.22;1258.41;2;0.6983764062561257
16487873795;1326;55;SUPERIOR;SOLTEIRO;SERVIDOR PUBLICO;ALUGADA;NAO;NAO;0;16066.43;13421.48;51;0.021058596214182185
19213367886;1327;52;SUPERIOR;CASADO;AUTONOMO;PROPRIA;SIM;NAO;0;15522.22;12626.93;36;0.15263201896528097
92587866181;1328;19;FUNDAM;CASADO;APOSENTADO;PROPRIA;SIM;SIM;0;3329.35;2648.3;38;0.4143614203411165
87796956217;1329;41;MEDIO;CASADO;ASSALARIADO;CEDIDA;NAO;NAO;1;6422.96;4910.74;52;0.2589065195864792
54776926339;1330;43;FUNDAM;CASADO;ASSALARIADO;FINANCIADA;NAO;SIM;2;3709.6;3081.49;64;0.23886838744084513
19446050258;1331;27;MEDIO;CASADO;AUTONOMO;ALUGADA;SIM;NAO;3;6236.77;5104.49;23;0.1946851065318832
32568821271;1332;23;SUPERIOR;DIVORCIADO;ASSALARIADO;ALUGADA;SIM;NAO;4;5794.33;4631.07;26;0.5836323109145031
54456164180;1333;42;POS;DIVORCIADO;ASSALARIADO;ALUGADA;NAO;SIM;0;24633.52;19712.28;76;0.19107479096186125
34929339052;1334;27;FUNDAM;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;1451.09;1133.87;2;0.98
58053465771;1335;18;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;1412.0;1112.7;1;0.7768541760709651
86354513126;1336;35;SUPERIOR;CASADO;ASSALARIADO;FINANCIADA;SIM;NAO;1;9699.21;7931.65;29;0.31324783402082235
59876769660;1337;45;SUPERIOR;DIVORCIADO;AUTONOMO;ALUGADA;SIM;SIM;1;15931.91;13377.75;71;0.11287442963733438
11845228484;1338;18;MEDIO;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;0;3487.52;2856.66;17;0.44841163066918477
32474649139;1339;37;SUPERIOR;CASADO;AUTONOMO;PROPRIA;NAO;NAO;0;22996.57;17712.86;73;0.08109837170151103
36285066995;1340;50;POS;DIVORCIADO;ASSALARIADO;ALUGADA;SIM;SIM;1;37245.98;30391.58;67;0.17044009150425277
12665133345;1341;33;SUPERIOR;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;0;12736.55;10158.35;69;0.18301312691285213
11822419065;1342;31;MEDIO;CASADO;ASSALARIADO;ALUGADA;NAO;NAO;0;7108.6;5404.56;27;0.2537314777622065
68143563533;1343;34;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;4;2245.87;1782.7;12;0.7906870763577183
25777878458;1344;39;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;3402.98;2755.41;30;0.5260282963628317
26224739184;1345;37;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;1;6391.4;5161.58;15;0.5642944936328148
46975877998;1346;43;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;1;14284.85;11397.5;68;0.20708420702922284
