CPF,scr_classificacao_risco,scr_score_risco,scr_dias_atraso,scr_valor_vencido,scr_valor_prejuizo,scr_tem_prejuizo
53149783140,A,1,0,0.0,0.0,0
80118633340,A,1,0,0.0,0.0,0
47674650393,B,2,0,0.0,0.0,0
51487636615,AA,0,0,0.0,0.0,0
52615872127,A,1,0,0.0,0.0,0
99489699653,F,6,41,3370.57,10033.63,1
26042213750,C,3,6,989.89,0.0,0
37139316294,C,3,1,381.18,0.0,0
36451051424,C,3,26,521.55,0.0,0
32387691190,C,3,30,858.41,0.0,0
34054343348,AA,0,0,0.0,0.0,0
79065185772,C,3,6,1017.6,0.0,0
74513751515,C,3,2,873.44,0.0,0
21440966243,C,3,7,1233.94,0.0,0
43149294870,A,1,0,0.0,0.0,0
31378913128,AA,0,0,0.0,0.0,0
47166914726,B,2,0,0.0,0.0,0
41523781859,AA,0,0,0.0,0.0,0
45864972394,B,2,0,0.0,0.0,0
77974283388,B,2,0,0.0,0.0,0
44613088337,A,1,0,0.0,0.0,0
52897126452,H,8,69,5857.66,0.0,0
42817293869,B,2,0,0.0,0.0,0
93192719845,A,1,0,0.0,0.0,0
77729213331,AA,0,0,0.0,0.0,0
19379081154,A,1,0,0.0,0.0,0
42686970521,A,1,3,0.0,0.0,0
96796989447,A,1,0,0.0,0.0,0
94260450352,AA,0,0,0.0,0.0,0
38782925050,A,1,0,0.0,0.0,0
18710116162,A,1,0,0.0,0.0,0
15665930615,E,5,197,2718.25,0.0,0
72040117266,AA,0,0,0.0,0.0,0
36291953539,C,3,29,91.77,0.0,0
66624987114,AA,0,0,0.0,0.0,0
42360845913,G,7,186,4069.59,3492.91,1
78297662625,AA,0,0,0.0,0.0,0
33369579783,AA,0,0,0.0,0.0,0
38870632974,G,7,53,6912.2,0.0,0
38039211734,F,6,65,3013.71,0.0,0
47549864677,E,5,43,4355.97,0.0,0
22435595121,B,2,0,0.0,0.0,0
70597224945,AA,0,0,0.0,0.0,0
51757452285,B,2,0,0.0,0.0,0
67082453370,E,5,154,6907.55,2362.04,1
26049024697,C,3,6,243.66,0.0,0
75923232116,B,2,0,0.0,0.0,0
50378682016,AA,0,0,0.0,0.0,0
55882195173,E,5,71,883.4,16102.86,1
42187419024,AA,0,0,0.0,0.0,0
43813393337,AA,0,0,0.0,0.0,0
80536629765,B,2,0,0.0,0.0,0
50659362192,B,2,0,0.0,0.0,0
30254398721,AA,0,0,0.0,0.0,0
22083198614,A,1,0,0.0,0.0,0
88642733546,B,2,0,0.0,0.0,0
12739927078,AA,0,0,0.0,0.0,0
93985182729,C,3,4,2168.62,0.0,0
45423342483,AA,0,0,0.0,0.0,0
98431922721,C,3,27,605.87,0.0,0
72849855096,C,3,19,1833.19,0.0,0
67498459945,AA,0,0,0.0,0.0,0
10635642758,B,2,0,0.0,0.0,0
76140796252,AA,0,0,0.0,0.0,0
39481427063,A,1,0,0.0,0.0,0
76021611447,H,8,96,4334.11,17014.64,1
47837870292,A,1,0,0.0,0.0,0
84843530360,D,4,17,549.58,0.0,0
89027846955,A,1,0,0.0,0.0,0
86084934570,E,5,152,946.22,3765.31,1
49946915941,D,4,26,162.01,0.0,0
26854350477,C,3,13,156.97,0.0,0
61884642529,C,3,30,1128.73,0.0,0
27139923968,AA,0,0,0.0,0.0,0
56133377353,A,1,0,0.0,0.0,0
69239574170,E,5,47,2943.44,2732.61,1
63275160986,C,3,7,50.97,0.0,0
54856568997,H,8,98,2220.17,2399.15,1
23940782823,AA,0,0,0.0,0.0,0
76376557770,D,4,3,372.93,0.0,0
80767526738,F,6,192,1669.67,10117.61,1
24580741465,A,1,0,0.0,0.0,0
46467747021,A,1,0,0.0,0.0,0
88954550923,D,4,5,1326.65,530.06,1
87681336256,C,3,23,28.57,0.0,0
79788769065,E,5,350,9893.53,0.0,0
60852646969,AA,0,0,0.0,0.0,0
27921482775,E,5,81,5301.16,1792.08,1
63189222045,A,1,0,0.0,0.0,0
10214623969,AA,0,0,0.0,0.0,0
32489568690,A,1,0,0.0,0.0,0
84313034878,C,3,3,514.18,0.0,0
21080541586,C,3,17,374.94,0.0,0
63162246113,C,3,21,71.77,0.0,0
79165873376,AA,0,3,0.0,0.0,0
75098366198,F,6,293,936.27,15095.59,1
50682054562,B,2,0,0.0,0.0,0
45075340227,C,3,11,1516.31,0.0,0
42220883892,A,1,0,0.0,0.0,0
19454328697,B,2,3,0.0,0.0,0
66128875663,C,3,12,307.82,0.0,0
95887625987,AA,0,0,0.0,0.0,0
37739543361,E,5,359,5600.53,0.0,0
56125552763,C,3,1,2249.86,0.0,0
97183640331,A,1,0,0.0,0.0,0
97132877454,E,5,286,1179.1,3806.86,1
38316669747,A,1,0,0.0,0.0,0
79271469815,C,3,1,1473.31,0.0,0
75364756760,F,6,120,1353.52,0.0,0
95417665554,C,3,3,113.35,0.0,0
47055672350,A,1,0,0.0,0.0,0
87320944716,G,7,200,22419.05,0.0,0
31045032656,C,3,48,3595.12,0.0,0
59151697431,B,2,0,0.0,0.0,0
67885281622,AA,0,0,0.0,0.0,0
58758741186,E,5,272,5479.77,0.0,0
11110481664,C,3,23,70.69,0.0,0
73894359883,B,2,0,0.0,0.0,0
35262667747,E,5,79,2587.37,2127.9,1
81932419764,E,5,75,3186.99,2380.43,1
82840282923,A,1,0,0.0,0.0,0
58975426240,A,1,0,0.0,0.0,0
51781236247,B,2,0,0.0,0.0,0
48299631423,E,5,54,4538.61,0.0,0
89221649149,A,1,0,0.0,0.0,0
87394663190,B,2,0,0.0,0.0,0
70728623348,E,5,79,3087.21,0.0,0
74923684043,F,6,48,4733.69,2220.87,1
81692294284,B,2,0,0.0,0.0,0
96131480068,D,4,29,298.03,0.0,0
81897721620,AA,0,0,0.0,0.0,0
62441798180,E,5,229,6020.23,0.0,0
70634046231,AA,0,0,0.0,0.0,0
13775387340,A,1,0,0.0,0.0,0
99215048626,C,3,38,531.15,0.0,0
11923450067,AA,0,0,0.0,0.0,0
85357359736,AA,0,0,0.0,0.0,0
62458761674,E,5,541,2346.68,0.0,0
75626475712,E,5,43,4470.96,6919.52,1
34473932187,C,3,35,222.51,0.0,0
11669492856,C,3,2,873.85,0.0,0
42767996056,C,3,43,931.3,0.0,0
92360448284,B,2,0,0.0,0.0,0
61143175380,B,2,0,0.0,0.0,0
67832323811,A,1,0,0.0,0.0,0
37278192532,E,5,84,4976.56,3132.14,1
13231340087,C,3,12,47.94,0.0,0
40420563162,A,1,0,0.0,0.0,0
75646474716,C,3,23,1917.87,0.0,0
85226458358,F,6,46,3543.41,0.0,0
55112991963,A,1,0,0.0,0.0,0
66318497451,B,2,0,0.0,0.0,0
76687045025,C,3,9,824.43,0.0,0
81617034251,B,2,0,0.0,0.0,0
73383520842,A,1,0,0.0,0.0,0
12821396271,E,5,158,6862.46,11318.99,1
84229361952,E,5,51,833.07,0.0,0
21253087993,B,2,0,0.0,0.0,0
13910453966,C,3,6,2353.49,0.0,0
72146535642,E,5,105,1243.0,14879.57,1
28717233043,E,5,79,3569.89,9082.37,1
17190058365,A,1,0,0.0,0.0,0
68745569430,B,2,0,0.0,0.0,0
58059080713,C,3,14,979.88,0.0,0
84727611014,AA,0,0,0.0,0.0,0
67125767797,E,5,67,7393.87,0.0,0
97224330985,F,6,119,2262.8,13429.0,1
18911112577,F,6,252,3068.97,0.0,0
35034163862,C,3,19,1081.27,0.0,0
95418427546,AA,0,0,0.0,0.0,0
14481474215,H,8,40,16068.84,10713.03,1
56148968838,D,4,40,560.35,0.0,0
26062887875,AA,0,0,0.0,0.0,0
90132284750,G,7,252,1216.37,0.0,0
22390424955,E,5,53,1134.7,4330.71,1
64691798424,C,3,3,1163.88,0.0,0
48795536838,C,3,8,848.84,0.0,0
40511561243,B,2,0,0.0,0.0,0
45356320342,AA,0,0,0.0,0.0,0
24279743644,B,2,0,0.0,0.0,0
79247530367,E,5,211,17526.74,14118.13,1
68876013810,AA,0,0,0.0,0.0,0
66043291097,AA,0,0,0.0,0.0,0
18743245514,A,1,0,0.0,0.0,0
94556368111,B,2,0,0.0,0.0,0
46434659777,F,6,91,10952.84,5638.26,1
16269196794,B,2,0,0.0,0.0,0
18016669979,B,2,0,0.0,0.0,0
43819760695,E,5,42,4445.52,17206.33,1
59387077896,C,3,1,1501.88,0.0,0
36683546639,AA,0,0,0.0,0.0,0
91758367857,B,2,0,0.0,0.0,0
71590783925,AA,0,0,0.0,0.0,0
25996780195,AA,0,0,0.0,0.0,0
71359765187,C,3,47,962.19,0.0,0
29842145920,AA,0,0,0.0,0.0,0
59655758615,F,6,55,1733.65,0.0,0
23625274414,A,1,0,0.0,0.0,0
40955055121,C,3,11,1731.93,0.0,0
31785630196,C,3,23,151.22,0.0,0
21239326434,A,1,0,0.0,0.0,0
52715916677,C,3,9,657.89,0.0,0
77538010734,A,1,0,0.0,0.0,0
51964172688,H,8,452,8730.6,3936.64,1
28791284056,A,1,0,0.0,0.0,0
78955294951,B,2,0,0.0,0.0,0
27787410363,AA,0,0,0.0,0.0,0
71678489889,H,8,69,909.31,15344.05,1
16027247712,C,3,5,337.03,0.0,0
53261410292,B,2,0,0.0,0.0,0
87115813462,AA,0,0,0.0,0.0,0
49947527835,E,5,84,2768.08,0.0,0
77746816743,A,1,0,0.0,0.0,0
34237678068,E,5,86,4800.2,0.0,0
18835833665,A,1,0,0.0,0.0,0
28950182893,B,2,0,0.0,0.0,0
11429386539,A,1,0,0.0,0.0,0
55926693166,C,3,0,0.0,0.0,0
41810618581,C,3,40,113.52,0.0,0
31463494315,AA,0,0,0.0,0.0,0
79762538314,E,5,214,15664.18,3822.13,1
15573260934,B,2,0,0.0,0.0,0
51054323138,B,2,0,0.0,0.0,0
84472272516,C,3,11,652.71,0.0,0
51541946752,A,1,0,0.0,0.0,0
45592757637,C,3,12,254.91,0.0,0
13942290468,AA,0,0,0.0,0.0,0
88754681244,A,1,0,0.0,0.0,0
41398823768,F,6,199,1597.35,38210.63,1
98476039852,E,5,129,10606.18,0.0,0
31545822855,A,1,0,0.0,0.0,0
22697467455,B,2,0,0.0,0.0,0
76288554536,C,3,25,428.8,0.0,0
14327367221,A,1,0,0.0,0.0,0
32646037130,AA,0,0,0.0,0.0,0
71121629122,AA,0,0,0.0,0.0,0
53322761965,E,5,74,2665.48,0.0,0
28323556396,C,3,13,290.55,0.0,0
78445325130,AA,0,0,0.0,0.0,0
60875240560,AA,0,0,0.0,0.0,0
10383299369,A,1,0,0.0,0.0,0
80776017234,B,2,3,0.0,0.0,0
20444023173,AA,0,3,0.0,0.0,0
94712452316,A,1,0,0.0,0.0,0
99378461649,C,3,8,668.69,0.0,0
37677353131,AA,0,3,0.0,0.0,0
19086316083,C,3,36,271.56,0.0,0
43473099886,A,1,0,0.0,0.0,0
57315529282,AA,0,0,0.0,0.0,0
77812537381,AA,0,0,0.0,0.0,0
11491337747,D,4,7,117.41,0.0,0
91361512089,E,5,197,2083.16,7551.12,1
14518889026,E,5,185,8652.76,7487.65,1
19585116510,A,1,0,0.0,0.0,0
85059231758,C,3,0,0.0,0.0,0
39015936150,B,2,0,0.0,0.0,0
30069563743,AA,0,0,0.0,0.0,0
85068532113,E,5,41,7977.59,5736.24,1
45832536478,AA,0,0,0.0,0.0,0
10838065176,AA,0,0,0.0,0.0,0
89240698827,B,2,0,0.0,0.0,0
59354295468,AA,0,0,0.0,0.0,0
77340858156,A,1,0,0.0,0.0,0
50767234166,C,3,14,904.99,0.0,0
80543250380,A,1,0,0.0,0.0,0
47077315374,G,7,213,5877.92,5022.93,1
34429953450,C,3,66,313.28,0.0,0
48476485261,AA,0,0,0.0,0.0,0
94834717025,B,2,0,0.0,0.0,0
88899782978,A,1,0,0.0,0.0,0
10468459462,B,2,0,0.0,0.0,0
33988629015,A,1,0,0.0,0.0,0
41859651473,B,2,0,0.0,0.0,0
11330710127,A,1,0,0.0,0.0,0
62913486191,B,2,0,0.0,0.0,0
95089258216,AA,0,0,0.0,0.0,0
99858566885,B,2,0,0.0,0.0,0
92162750314,E,5,64,1136.26,16300.26,1
41689133472,E,5,292,9886.43,22945.55,1
78452744389,AA,0,0,0.0,0.0,0
72226689514,F,6,100,1514.27,7227.2,1
81611420458,B,2,0,0.0,0.0,0
87162531819,G,7,65,1873.5,3450.82,1
69899245653,D,4,11,171.9,0.0,0
94426399568,B,2,0,0.0,0.0,0
77146416473,A,1,0,0.0,0.0,0
61573786891,A,1,0,0.0,0.0,0
17682863288,C,3,8,2772.97,0.0,0
78039610913,C,3,1,199.33,0.0,0
29678328647,B,2,0,0.0,0.0,0
32937976328,AA,0,0,0.0,0.0,0
95121552684,C,3,3,863.92,0.0,0
99069869094,G,7,347,5392.72,0.0,0
19973864319,B,2,0,0.0,0.0,0
92691371241,AA,0,0,0.0,0.0,0
53218339460,AA,0,0,0.0,0.0,0
75539441514,AA,0,0,0.0,0.0,0
94883980357,F,6,47,3504.38,0.0,0
63715042335,A,1,0,0.0,0.0,0
63130417033,B,2,0,0.0,0.0,0
67829491725,B,2,0,0.0,0.0,0
32277230559,C,3,14,3643.5,0.0,0
47170047411,B,2,0,0.0,0.0,0
67039629091,C,3,61,4404.83,0.0,0
41718322916,AA,0,0,0.0,0.0,0
73747330417,A,1,0,0.0,0.0,0
35844242742,AA,0,0,0.0,0.0,0
34776687820,F,6,50,9844.36,2066.67,1
97488570383,G,7,152,5059.99,0.0,0
78135889945,C,3,0,0.0,0.0,0
31298266680,B,2,0,0.0,0.0,0
72812454543,B,2,0,0.0,0.0,0
25255661962,AA,0,0,0.0,0.0,0
58233557519,E,5,275,3725.77,4564.4,1
68944822867,A,1,0,0.0,0.0,0
56188758557,B,2,0,0.0,0.0,0
58333217167,C,3,17,1805.17,0.0,0
39326935197,AA,0,0,0.0,0.0,0
10681711961,AA,0,0,0.0,0.0,0
63718859993,C,3,4,467.81,0.0,0
15580986680,AA,0,0,0.0,0.0,0
32716134071,B,2,0,0.0,0.0,0
90388759327,A,1,0,0.0,0.0,0
55563845055,AA,0,0,0.0,0.0,0
39618466312,B,2,0,0.0,0.0,0
41344561096,B,2,0,0.0,0.0,0
80721952484,D,4,11,370.02,0.0,0
90832938847,A,1,0,0.0,0.0,0
24553714870,C,3,1,1028.33,0.0,0
62731369653,C,3,50,179.09,0.0,0
64219476650,C,3,28,701.26,0.0,0
72587070643,F,6,99,1197.51,17397.4,1
57382723766,E,5,169,948.96,0.0,0
26530471215,A,1,0,0.0,0.0,0
24183384213,AA,0,0,0.0,0.0,0
90681315335,AA,0,0,0.0,0.0,0
32538416117,C,3,0,0.0,0.0,0
77850181231,A,1,0,0.0,0.0,0
75777646642,C,3,1,865.43,0.0,0
84814748535,C,3,1,2543.93,0.0,0
24435910819,B,2,3,0.0,0.0,0
34042491649,D,4,89,1785.59,0.0,0
27656958828,A,1,0,0.0,0.0,0
13632491615,AA,0,0,0.0,0.0,0
41964266442,E,5,95,4558.89,8642.17,1
62867686685,B,2,0,0.0,0.0,0
67827232797,C,3,48,2633.85,0.0,0
33285181746,A,1,0,0.0,0.0,0
44738224788,AA,0,0,0.0,0.0,0
20716979087,D,4,59,471.8,0.0,0
26647646139,C,3,39,1684.79,0.0,0
65878614937,C,3,9,68.92,0.0,0
89830035157,AA,0,0,0.0,0.0,0
80592714654,C,3,18,849.36,0.0,0
22829359532,AA,0,0,0.0,0.0,0
51696132998,AA,0,0,0.0,0.0,0
14749971348,E,5,141,4584.44,11743.59,1
23441778390,AA,0,0,0.0,0.0,0
20361588035,H,8,67,847.72,31026.55,1
49696352621,C,3,2,740.22,0.0,0
98718438876,AA,0,0,0.0,0.0,0
87481861852,C,3,25,2.59,27.95,1
78782976585,G,7,70,3038.96,1870.35,1
54272779549,D,4,65,58.5,0.0,0
46416520324,E,5,350,1518.27,14244.57,1
14383496843,C,3,9,1080.36,1220.39,1
23923373419,E,5,110,2867.15,0.0,0
17999250849,G,7,99,3261.95,0.0,0
83244253969,B,2,0,0.0,0.0,0
20721227423,C,3,3,1482.43,0.0,0
96822980246,AA,0,0,0.0,0.0,0
93620133731,G,7,145,6383.07,0.0,0
93791287414,E,5,60,4445.47,2840.72,1
76570365896,AA,0,0,0.0,0.0,0
67734176075,D,4,9,943.43,0.0,0
86937333073,E,5,84,4909.25,11167.49,1
91380887623,A,1,0,0.0,0.0,0
67980439531,C,3,49,574.32,0.0,0
11493127841,F,6,156,4092.57,16977.91,1
32252531426,AA,0,0,0.0,0.0,0
48177314651,D,4,57,168.77,0.0,0
44966160362,A,1,0,0.0,0.0,0
11367832929,F,6,40,3941.01,1895.23,1
54425063430,H,8,73,1393.65,23305.28,1
48866330048,F,6,96,2965.65,33621.08,1
63331068077,B,2,0,0.0,0.0,0
76056574470,F,6,83,4104.53,3806.5,1
33060568889,F,6,113,7133.63,18088.58,1
73562216677,AA,0,0,0.0,0.0,0
98044915069,C,3,15,1469.26,0.0,0
91254366985,A,1,0,0.0,0.0,0
79386614822,C,3,30,585.79,0.0,0
24884633330,AA,0,0,0.0,0.0,0
93618041094,AA,0,0,0.0,0.0,0
54811550596,AA,0,0,0.0,0.0,0
24748353281,C,3,48,550.39,0.0,0
91391646075,AA,0,0,0.0,0.0,0
67347522072,E,5,42,4264.98,0.0,0
25956636851,AA,0,0,0.0,0.0,0
87727429669,AA,0,0,0.0,0.0,0
54466985534,C,3,2,7.22,0.0,0
68247992970,C,3,9,204.78,0.0,0
78412691968,AA,0,0,0.0,0.0,0
91063988843,C,3,30,116.24,0.0,0
18414689424,F,6,79,2933.65,9528.92,1
61641937217,C,3,22,481.73,0.0,0
15641265997,B,2,0,0.0,0.0,0
99550159751,A,1,0,0.0,0.0,0
92175518485,F,6,55,6455.47,20558.24,1
38826726484,A,1,0,0.0,0.0,0
63920676955,E,5,49,5519.82,9713.44,1
94572695217,C,3,4,590.78,0.0,0
65490066667,F,6,132,6838.82,0.0,0
63253040638,C,3,20,1698.47,0.0,0
11542344478,H,8,199,3983.97,0.0,0
24671877879,AA,0,0,0.0,0.0,0
64112788076,D,4,40,784.59,0.0,0
67566960877,A,1,0,0.0,0.0,0
87753442510,C,3,13,622.46,0.0,0
10069131513,B,2,0,0.0,0.0,0
37181046934,F,6,253,1102.61,2450.8,1
49287829862,G,7,45,8336.03,0.0,0
65074281012,D,4,7,3093.59,0.0,0
61442612247,AA,0,0,0.0,0.0,0
56231498951,AA,0,3,0.0,0.0,0
23214046862,D,4,8,1208.2,0.0,0
67357643833,AA,0,0,0.0,0.0,0
63943610870,AA,0,0,0.0,0.0,0
53675616418,B,2,0,0.0,0.0,0
84355337015,B,2,0,0.0,0.0,0
47259447397,AA,0,0,0.0,0.0,0
58585872592,A,1,0,0.0,0.0,0
66944712297,AA,0,0,0.0,0.0,0
12660594484,A,1,3,0.0,0.0,0
99311451315,G,7,155,2462.01,0.0,0
89213087877,A,1,0,0.0,0.0,0
97989188133,B,2,0,0.0,0.0,0
95416872235,C,3,4,1598.1,0.0,0
19390971357,AA,0,0,0.0,0.0,0
34991855027,E,5,268,3889.9,5122.68,1
18559812739,C,3,19,2879.98,0.0,0
10155654845,AA,0,0,0.0,0.0,0
60488816163,AA,0,0,0.0,0.0,0
12738728579,G,7,123,7856.83,0.0,0
22425093773,G,7,57,15229.51,0.0,0
56977011881,C,3,11,944.34,0.0,0
10756735473,C,3,4,1151.25,0.0,0
82730473750,AA,0,0,0.0,0.0,0
98427861861,H,8,50,6625.27,0.0,0
17183084612,A,1,3,0.0,0.0,0
24487259482,G,7,466,4028.84,0.0,0
47016923553,C,3,11,947.79,0.0,0
27518338167,C,3,38,202.62,0.0,0
47354189224,B,2,0,0.0,0.0,0
87870783515,AA,0,0,0.0,0.0,0
61363470416,AA,0,0,0.0,0.0,0
54512969110,AA,0,0,0.0,0.0,0
30435650571,B,2,0,0.0,0.0,0
69134265518,D,4,1,1498.88,0.0,0
70064912150,B,2,0,0.0,0.0,0
35722810997,AA,0,0,0.0,0.0,0
27784753055,G,7,172,2375.97,0.0,0
81320172785,E,5,62,900.63,0.0,0
28763489082,F,6,79,4614.39,4202.97,1
92923183236,H,8,137,5332.9,1606.85,1
41242342180,AA,0,0,0.0,0.0,0
41214252521,AA,0,0,0.0,0.0,0
19053718588,C,3,4,185.17,0.0,0
97468539049,D,4,6,120.1,0.0,0
95138731114,AA,0,0,0.0,0.0,0
76831844520,E,5,280,3820.55,0.0,0
12873571929,A,1,0,0.0,0.0,0
14268123554,B,2,0,0.0,0.0,0
46693328964,C,3,1,51.68,0.0,0
70252196075,C,3,19,8.55,0.0,0
62690087849,B,2,0,0.0,0.0,0
95526869014,A,1,0,0.0,0.0,0
55631884577,E,5,286,3805.03,3422.85,1
52021460022,A,1,0,0.0,0.0,0
24836655923,AA,0,0,0.0,0.0,0
34951949668,F,6,110,1512.33,0.0,0
68037645273,H,8,79,21225.45,0.0,0
18095854860,G,7,79,10468.2,7077.93,1
29643112434,E,5,85,3068.88,0.0,0
23911070557,C,3,12,78.09,0.0,0
43648694258,C,3,43,600.21,0.0,0
65894075710,AA,0,0,0.0,0.0,0
68132574412,A,1,0,0.0,0.0,0
70196884379,B,2,0,0.0,0.0,0
87894297449,A,1,0,0.0,0.0,0
20116369193,D,4,10,319.37,0.0,0
18357341334,C,3,45,1291.87,0.0,0
38577963619,AA,0,0,0.0,0.0,0
46441277436,AA,0,0,0.0,0.0,0
35167381938,E,5,129,2414.13,0.0,0
45424826840,AA,0,0,0.0,0.0,0
24659139341,G,7,130,4864.12,33948.32,1
10317767692,C,3,6,3326.88,0.0,0
14751599217,C,3,21,303.41,0.0,0
74481127679,B,2,0,0.0,0.0,0
71040899469,E,5,90,8490.92,1997.34,1
54454555822,AA,0,0,0.0,0.0,0
95691851229,B,2,0,0.0,0.0,0
39018947093,C,3,10,908.2,0.0,0
33046265253,A,1,0,0.0,0.0,0
39923380226,E,5,74,3806.65,0.0,0
98772570250,D,4,6,1618.12,0.0,0
59056683532,B,2,0,0.0,0.0,0
13726813025,G,7,99,887.72,0.0,0
73499817925,G,7,243,9370.5,14189.97,1
67916828196,E,5,80,6296.71,1777.45,1
90929122528,C,3,61,2782.93,0.0,0
70069441712,C,3,2,2872.11,0.0,0
87582951428,D,4,3,795.21,0.0,0
73082042062,B,2,0,0.0,0.0,0
88067028452,C,3,37,10.74,0.0,0
11183518733,A,1,0,0.0,0.0,0
49278716757,E,5,172,6015.56,0.0,0
76496776332,G,7,141,1908.49,13390.43,1
45841717898,AA,0,0,0.0,0.0,0
80021997419,D,4,17,393.91,0.0,0
10968134378,AA,0,0,0.0,0.0,0
41596056774,AA,0,3,0.0,0.0,0
56992472296,E,5,79,2561.46,0.0,0
57362590371,A,1,0,0.0,0.0,0
35594362658,C,3,17,762.87,0.0,0
94727194511,D,4,14,1044.67,0.0,0
47455967433,C,3,6,512.88,0.0,0
86761369313,AA,0,0,0.0,0.0,0
70382846049,B,2,0,0.0,0.0,0
61859260385,C,3,0,0.0,0.0,0
67252760292,H,8,229,10936.35,6136.37,1
55122957154,B,2,0,0.0,0.0,0
49457135048,B,2,0,0.0,0.0,0
30022261838,C,3,14,316.92,0.0,0
58293176376,C,3,2,534.06,0.0,0
35670847155,D,4,0,0.0,0.0,0
83739869084,AA,0,0,0.0,0.0,0
60999554447,C,3,45,519.1,0.0,0
75945155562,C,3,17,584.81,0.0,0
66611671111,H,8,72,6135.14,20852.05,1
59559970920,AA,0,0,0.0,0.0,0
68956587732,C,3,13,4895.95,0.0,0
44314381465,E,5,412,2303.47,10034.95,1
89427598546,AA,0,0,0.0,0.0,0
67540259458,E,5,50,9142.53,0.0,0
93365615774,D,4,12,1234.77,0.0,0
48142333912,AA,0,0,0.0,0.0,0
70134142695,B,2,0,0.0,0.0,0
36536590674,E,5,107,1218.43,3420.01,1
46841334346,A,1,0,0.0,0.0,0
99543090119,B,2,0,0.0,0.0,0
17739360770,AA,0,3,0.0,0.0,0
54920268538,C,3,54,319.54,0.0,0
78942046313,A,1,0,0.0,0.0,0
19684976350,E,5,58,2508.71,7130.85,1
12162165569,H,8,94,26985.04,6553.55,1
25349723929,G,7,139,2689.09,0.0,0
58139046495,E,5,334,2648.81,0.0,0
67458575637,AA,0,0,0.0,0.0,0
31494769846,D,4,12,1845.86,0.0,0
34158337824,AA,0,0,0.0,0.0,0
23556121680,AA,0,0,0.0,0.0,0
93445512290,A,1,0,0.0,0.0,0
90818895484,B,2,3,0.0,0.0,0
89998480436,C,3,10,263.92,0.0,0
82993168476,E,5,50,1536.85,4577.07,1
97457879219,C,3,29,122.34,0.0,0
15077129255,A,1,0,0.0,0.0,0
81120274997,H,8,55,4655.81,7197.16,1
33543828980,AA,0,0,0.0,0.0,0
92182289625,C,3,29,1274.49,0.0,0
33055080879,A,1,0,0.0,0.0,0
88482065349,C,3,7,276.01,0.0,0
36977152686,E,5,46,9487.71,17293.01,1
76215911195,A,1,3,0.0,0.0,0
72815788973,AA,0,0,0.0,0.0,0
42949545596,E,5,148,1013.0,3168.32,1
89155563112,B,2,0,0.0,0.0,0
81063454242,AA,0,0,0.0,0.0,0
47014513431,H,8,107,1234.59,0.0,0
13313520035,AA,0,0,0.0,0.0,0
14062145616,A,1,0,0.0,0.0,0
14123856481,E,5,356,2824.91,0.0,0
68220971881,A,1,0,0.0,0.0,0
83674514514,C,3,67,792.64,0.0,0
69121136943,A,1,0,0.0,0.0,0
66991731695,A,1,0,0.0,0.0,0
80671699491,G,7,141,1448.86,9473.46,1
53950336894,AA,0,0,0.0,0.0,0
96059830095,E,5,186,897.61,2809.96,1
32214477079,A,1,0,0.0,0.0,0
78065735716,B,2,0,0.0,0.0,0
23941914260,AA,0,0,0.0,0.0,0
95046688722,C,3,8,624.08,0.0,0
32850932467,B,2,0,0.0,0.0,0
50541430224,G,7,127,2613.4,0.0,0
78440269340,C,3,1,1559.96,0.0,0
97845351250,H,8,61,5263.72,1672.37,1
30837319519,AA,0,0,0.0,0.0,0
87647176635,G,7,83,3429.98,0.0,0
34869612829,D,4,20,1629.84,0.0,0
42855124261,E,5,222,2759.97,21963.01,1
31471746189,F,6,41,5701.11,6176.27,1
22850250968,D,4,32,484.75,0.0,0
61592931966,B,2,0,0.0,0.0,0
59699328744,AA,0,0,0.0,0.0,0
77446352330,A,1,0,0.0,0.0,0
71225427422,G,7,75,2273.89,0.0,0
40936169842,C,3,21,328.29,0.0,0
74893660353,E,5,73,10347.23,9695.14,1
28559213753,C,3,7,2214.73,0.0,0
93564399868,AA,0,0,0.0,0.0,0
71197827341,AA,0,0,0.0,0.0,0
75240444678,C,3,11,128.13,0.0,0
58958967535,A,1,0,0.0,0.0,0
66082260132,AA,0,0,0.0,0.0,0
33531929312,C,3,12,1200.79,0.0,0
59458324855,AA,0,0,0.0,0.0,0
46426694547,C,3,10,1442.4,0.0,0
12755291271,A,1,0,0.0,0.0,0
60888426744,D,4,7,190.16,0.0,0
82179631234,A,1,0,0.0,0.0,0
61057837028,C,3,23,265.4,0.0,0
27824019587,AA,0,0,0.0,0.0,0
12486782232,AA,0,0,0.0,0.0,0
82218092625,A,1,0,0.0,0.0,0
96357840619,C,3,3,1067.7,0.0,0
55553847771,B,2,0,0.0,0.0,0
91238028573,A,1,0,0.0,0.0,0
78376385360,D,4,18,776.15,0.0,0
41876391529,E,5,48,8312.3,0.0,0
64377315147,D,4,3,1245.44,0.0,0
88125158292,AA,0,0,0.0,0.0,0
29936323384,C,3,22,306.21,0.0,0
98027059864,AA,0,0,0.0,0.0,0
56051089176,B,2,0,0.0,0.0,0
10567724366,H,8,143,1545.42,0.0,0
16184482474,A,1,0,0.0,0.0,0
24535021289,B,2,0,0.0,0.0,0
52175788135,C,3,1,2010.26,0.0,0
68187810134,E,5,290,15132.38,0.0,0
86155034970,B,2,0,0.0,0.0,0
